"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_GROSSMARGIN_TTM"
"20100331","600545.SH",350304280.09
"20100331","600546.SH",2909158762.41
"20100331","600552.SH",134550156.27
"20100331","600555.SH",4329950.58
"20100331","600556.SH",-6012705.87
"20100331","600566.SH",65635848.99
"20100331","600568.SH",174252747.96
"20100331","600576.SH",185597454.82
"20100331","600579.SH",100482179.93
"20100331","600581.SH",1867718260.39
"20100331","600593.SH",57655562.35
"20100331","600598.SH",1800563535
"20100331","600601.SH",649346586.63
"20100331","600602.SH",90815602.96
"20100331","600604.SH",-4733122.75
"20100331","600605.SH",32976520.08
"20100331","600606.SH",453732501.23
"20100331","600608.SH",95828073.03
"20100331","600609.SH",520525896.83
"20100331","600610.SH",9670165.62
"20100331","600611.SH",793913662.57
"20100331","600612.SH",911747965.1
"20100331","600613.SH",56545302.83
"20100331","600614.SH",187390526.3
"20100331","600615.SH",39720499.15
"20100331","600616.SH",506595659.67
"20100331","600617.SH",7130482.49
"20100331","600618.SH",251857914.58
"20100331","600619.SH",826070476.94
"20100331","600620.SH",61027984.09
"20100331","600621.SH",180950192.59
"20100331","600622.SH",468400484.36
"20100331","600623.SH",1615551968.56
"20100331","600625.SH",1096240.62
"20100331","600629.SH",267994141.25
"20100331","600633.SH",75528482.52
"20100331","600643.SH",63551719.44
"20100331","600644.SH",279347710.44
"20100331","600651.SH",323954371.89
"20100331","600652.SH",746794998.07
"20100331","600653.SH",323284475.86
"20100331","600654.SH",223843891.51
"20100331","600655.SH",1351534512.59
"20100331","600658.SH",919044813.71
"20100331","600662.SH",337412994.01
"20100331","600673.SH",500267874.59
"20100331","600675.SH",1533934561.36
"20100331","600678.SH",65606888.87
"20100331","600679.SH",95878794.96
"20100331","600680.SH",129484625.49
"20100331","600681.SH",5349514.38
"20100331","600683.SH",148602841.62
"20100331","600691.SH",2736344.33
"20100331","600698.SH",187965439.64
"20100331","600699.SH",-1769127.87
"20100331","600701.SH",243097378.52
"20100331","600704.SH",1859957090.05
"20100331","600706.SH",29959517.17
"20100331","600707.SH",64878005.39
"20100331","600708.SH",411038961.02
"20100331","600711.SH",11430484.63
"20100331","600713.SH",960567828.61
"20100331","600714.SH",142654658.97
"20100331","600715.SH",8857258.01
"20100331","600716.SH",537707733.4
"20100331","600721.SH",25303001.64
"20100331","600722.SH",15600210.84
"20100331","600725.SH",714707134.52
"20100331","600727.SH",-33954731.47
"20100331","600733.SH",63626586.59
"20100331","600737.SH",889406634.62
"20100331","600749.SH",63027576.87
"20100331","600751.SH",-146766807.48
"20100331","600757.SH",20242982.91
"20100331","600760.SH",231646590.16
"20100331","600764.SH",99765830.74
"20100331","600766.SH",17665851.9
"20100331","600767.SH",23906856.34
"20100331","600768.SH",49578361.79
"20100331","600769.SH",-68535375.22
"20100331","600771.SH",68210793.84
"20100331","600773.SH",298086967.18
"20100331","600777.SH",88109471.14
"20100331","600779.SH",1177458533.98
"20100331","600783.SH",48230229.61
"20100331","600790.SH",176381532.01
"20100331","600791.SH",116608117.65
"20100331","600793.SH",10923375.55
"20100331","600802.SH",148468077.44
"20100331","600803.SH",97687431.31
"20100331","600806.SH",484298597.25
"20100331","600811.SH",355321953.44
"20100331","600813.SH",-1908839.25
"20100331","600817.SH",5519829.94
"20100331","600819.SH",426224278.47
"20100331","600821.SH",83964022.1
"20100331","600826.SH",64110111
"20100331","600828.SH",371268375.24
"20100331","600831.SH",370173506.61
"20100331","600847.SH",6759400.18
"20100331","600848.SH",199909213.08
"20100331","600856.SH",88928313.91
"20100331","600858.SH",1160352084.3
"20100331","600861.SH",347003778.24
"20100331","600862.SH",138063891.99
"20100331","600866.SH",602222195.13
"20100331","600869.SH",83561492.85
"20100331","600870.SH",583272976.83
"20100331","600871.SH",1444967000
"20100331","600876.SH",180301624.2
"20100331","600882.SH",106219874.71
"20100331","600889.SH",136678211.61
"20100331","600890.SH",55500011.21
"20100331","600891.SH",89817753.77
"20100331","600892.SH",9305994.81
"20100331","600896.SH",59148259.68
"20100331","600898.SH",126379110.01
"20100331","600962.SH",164117726.74
"20100331","600965.SH",53136039.27
"20100331","600978.SH",631952125.28
"20100331","600980.SH",20503035.03
"20100331","600984.SH",58713542.09
"20100331","601005.SH",1200890000
"20100331","601866.SH",-4214177714.83
"20100331","601899.SH",7785733627
"20100331","601918.SH",1746730760.76
"20100331","601919.SH",2403624682.74
"20100630","000003.SZ",16133241.76
"20100630","000005.SZ",8038526.08
"20100630","000007.SZ",102920627.29
"20100630","000008.SZ",2709036.55
"20100630","000010.SZ",40789454.65
"20100630","000017.SZ",12884128.71
"20100630","000018.SZ",6939752
"20100630","000020.SZ",65830228.19
"20100630","000024.SZ",5782254126
"20100630","000033.SZ",29921602.28
"20100630","000034.SZ",64149236.6
"20100630","000035.SZ",3168962.26
"20100630","000037.SZ",-389568519.64
"20100630","000038.SZ",85227049.4
"20100630","000040.SZ",317332494.03
"20100630","000047.SZ",0
"20100630","000056.SZ",3148472.01
"20100630","000059.SZ",2148749704.73
"20100630","000068.SZ",-7175102.16
"20100630","000408.SZ",3241193.65
"20100630","000409.SZ",296843.99
"20100630","000413.SZ",-9243850.16
"20100630","000415.SZ",33486464.02
"20100630","000421.SZ",216458812.45
"20100630","000498.SZ",-21388528.02
"20100630","000504.SZ",22486397.91
"20100630","000505.SZ",236337394.83
"20100630","000510.SZ",307672955.32
"20100630","000511.SZ",218012354.61
"20100630","000526.SZ",9061582.05
"20100630","000545.SZ",42916819.02
"20100630","000555.SZ",271301
"20100630","000587.SZ",31113031.7
"20100630","000590.SZ",142524095.83
"20100630","000591.SZ",422887882.53
"20100630","000605.SZ",9542138.26
"20100630","000606.SZ",365842664.23
"20100630","000609.SZ",7318155.43
"20100630","000611.SZ",90504656.84
"20100630","000613.SZ",29728524.56
"20100630","000615.SZ",113040489.53
"20100630","000617.SZ",169028926.3
"20100630","000620.SZ",0
"20100630","000622.SZ",25781450.56
"20100630","000626.SZ",680930820.28
"20100630","000629.SZ",6849967704.08
"20100630","000633.SZ",21484521.6
"20100630","000658.SZ",421235.89
"20100630","000659.SZ",748509981.91
"20100630","000660.SZ",6323046.43
"20100630","000662.SZ",108913384.48
"20100630","000667.SZ",530441404.58
"20100630","000669.SZ",1895284.03
"20100630","000670.SZ",49365439.43
"20100630","000672.SZ",861238.5
"20100630","000673.SZ",-804973.53
"20100630","000675.SZ",0
"20100630","000676.SZ",121877196.08
"20100630","000677.SZ",533460522.53
"20100630","000681.SZ",1023686.24
"20100630","000693.SZ",-25023708.57
"20100630","000707.SZ",659007225.74
"20100630","000709.SZ",7946536186.83
"20100630","000711.SZ",43528638.29
"20100630","000717.SZ",1300607202.63
"20100630","000719.SZ",-58348.09
"20100630","000735.SZ",80390416.02
"20100630","000750.SZ",49827031.43
"20100630","000760.SZ",76387167.29
"20100630","000765.SZ",8599.08
"20100630","000779.SZ",47523053.65
"20100630","000790.SZ",143559703.52
"20100630","000791.SZ",49898973.09
"20100630","000795.SZ",96747135.64
"20100630","000799.SZ",313657172.62
"20100630","000802.SZ",96934636.72
"20100630","000813.SZ",44897696.04
"20100630","000815.SZ",164547016.81
"20100630","000820.SZ",109332569.75
"20100630","000826.SZ",299908170.48
"20100630","000831.SZ",79646027.49
"20100630","000832.SZ",-21051562.78
"20100630","000838.SZ",21789390.37
"20100630","000856.SZ",23419509.78
"20100630","000863.SZ",-4034587.78
"20100630","000875.SZ",196410658.77
"20100630","000889.SZ",235194415.8
"20100630","000893.SZ",479090983.31
"20100630","000899.SZ",282375984.98
"20100630","000908.SZ",-6436121.7
"20100630","000910.SZ",1686842037.24
"20100630","000912.SZ",475007212.93
"20100630","000913.SZ",712801330.39
"20100630","000922.SZ",8290133.01
"20100630","000927.SZ",495051399.03
"20100630","000933.SZ",2881391053.56
"20100630","000950.SZ",200321078.47
"20100630","000953.SZ",-57483365.35
"20100630","000958.SZ",-30361343.06
"20100630","000962.SZ",188267395.46
"20100630","000967.SZ",97677604.52
"20100630","000968.SZ",1122840096.53
"20100630","000971.SZ",-38598037.09
"20100630","000972.SZ",184554024.23
"20100630","000975.SZ",67758485.13
"20100630","000976.SZ",122777247.07
"20100630","000987.SZ",728414600.24
"20100630","000995.SZ",27664984.16
"20100630","001896.SZ",-21228879.89
"20100630","002002.SZ",3238013.09
"20100630","002010.SZ",508544676.34
"20100630","002015.SZ",122740850.41
"20100630","002019.SZ",136503425.32
"20100630","002027.SZ",59928339.19
"20100630","002035.SZ",548347730.25
"20100630","002036.SZ",47913007.42
"20100630","002039.SZ",257937015.04
"20100630","002044.SZ",73828007.27
"20100630","002049.SZ",80394112.81
"20100630","002050.SZ",729859990.35
"20100630","002053.SZ",376859937.56
"20100630","002061.SZ",178553918.64
"20100630","002069.SZ",608349994.88
"20100630","002072.SZ",38150265.5
"20100630","002075.SZ",-4456730.05
"20100630","002086.SZ",119388945.19
"20100630","002105.SZ",196228668.93
"20100630","002107.SZ",76459421.67
"20100630","002109.SZ",249689547.74
"20100630","002113.SZ",-48119573.16
"20100630","002123.SZ",511421665.61
"20100630","002127.SZ",226377026.39
"20100630","002134.SZ",52447095.69
"20100630","002137.SZ",74390638.5
"20100630","002145.SZ",2281104.02
"20100630","002147.SZ",124671528.38
"20100630","002166.SZ",30262608.58
"20100630","002173.SZ",85747111.37
"20100630","002179.SZ",433877233.95
"20100630","002188.SZ",82892740.31
"20100630","002192.SZ",82770073.39
"20100630","002199.SZ",59548093.87
"20100630","002202.SZ",3451653753.25
"20100630","002220.SZ",154457093.03
"20100630","002241.SZ",428205973.19
"20100630","002247.SZ",82301235.69
"20100630","002256.SZ",88210713.33
"20100630","002270.SZ",126090563.72
"20100630","002289.SZ",88649310.12
"20100630","002292.SZ",211027739.96
"20100630","002293.SZ",545907670.32
"20100630","002298.SZ",178989455.98
"20100630","002306.SZ",550795893.31
"20100630","002314.SZ",507804602.4
"20100630","002322.SZ",88142182.09
"20100630","002336.SZ",1956503729.89
"20100630","002343.SZ",281382233.74
"20100630","002347.SZ",119683834.97
"20100630","002355.SZ",198482989.82
"20100630","002356.SZ",97866089.29
"20100630","002397.SZ",274973864.25
"20100630","002402.SZ",91009708.75
"20100630","002411.SZ",129209021.63
"20100630","002413.SZ",192289707.63
"20100630","300008.SZ",72577096.57
"20100630","300018.SZ",79995147.95
"20100630","300041.SZ",138571063.29
"20100630","300077.SZ",320093427.76
"20100630","300445.SZ",48986931.14
"20100630","300498.SZ",1418135022.42
"20100630","600005.SH",6001197390.71
"20100630","600007.SH",524311425
"20100630","600026.SH",2057483278.19
"20100630","600053.SH",59491879.98
"20100630","600055.SH",226141386.96
"20100630","600057.SH",14274498.07
"20100630","600065.SH",79267051.5
"20100630","600068.SH",4472597061.93
"20100630","600069.SH",370815437.07
"20100630","600071.SH",191430694.63
"20100630","600076.SH",6417732.48
"20100630","600077.SH",-231496.56
"20100630","600090.SH",400814425.08
"20100630","600091.SH",-15796130.96
"20100630","600093.SH",110881734.4
"20100630","600097.SH",219169215.79
"20100630","600102.SH",2703573215.12
"20100630","600110.SH",188097914.99
"20100630","600130.SH",99628010.43
"20100630","600135.SH",117981757.53
"20100630","600136.SH",23974667.91
"20100630","600146.SH",-263784.55
"20100630","600148.SH",170039871.26
"20100630","600149.SH",19648092.79
"20100630","600155.SH",13391900.74
"20100630","600163.SH",49142196.2
"20100630","600169.SH",1344113510.04
"20100630","600178.SH",271197831.59
"20100630","600179.SH",-145734074.92
"20100630","600186.SH",300308609.95
"20100630","600189.SH",298620642.5
"20100630","600191.SH",-17261265.3
"20100630","600201.SH",320988554.5
"20100630","600203.SH",12674684.92
"20100630","600212.SH",93337037.95
"20100630","600213.SH",39537838
"20100630","600217.SH",143286088.86
"20100630","600221.SH",3238590000
"20100630","600230.SH",391081716.15
"20100630","600233.SH",269513802.19
"20100630","600234.SH",13167454.67
"20100630","600242.SH",18888894.28
"20100630","600247.SH",57867925.08
"20100630","600265.SH",-3833107.11
"20100630","600277.SH",744424484.86
"20100630","600292.SH",275189731.13
"20100630","600293.SH",137305868.38
"20100630","600299.SH",832345936.29
"20100630","600306.SH",243400649.23
"20100630","600311.SH",95395294.65
"20100630","600312.SH",421225976.06
"20100630","600318.SH",129866579.41
"20100630","600319.SH",-40756414.02
"20100630","600321.SH",91058355.52
"20100630","600330.SH",144622222.98
"20100630","600331.SH",1023910295.22
"20100630","600338.SH",62111644.97
"20100630","600339.SH",350463897.78
"20100630","600340.SH",40539343.43
"20100630","600346.SH",114191751.93
"20100630","600365.SH",26845481.19
"20100630","600375.SH",427503470.52
"20100630","600381.SH",27750864.24
"20100630","600385.SH",4155009.57
"20100630","600390.SH",159959007.25
"20100630","600393.SH",242648092.27
"20100630","600401.SH",109425644.18
"20100630","600408.SH",143236576.55
"20100630","600421.SH",2719576.17
"20100630","600428.SH",494790535.18
"20100630","600432.SH",559765480.33
"20100630","600444.SH",17861376.5
"20100630","600448.SH",71392464.22
"20100630","600455.SH",62520780.63
"20100630","600462.SH",-98640359.27
"20100630","600482.SH",437781595.97
"20100630","600490.SH",8147994.42
"20100630","600506.SH",4792653.55
"20100630","600509.SH",577212253.62
"20100630","600515.SH",121908596.03
"20100630","600520.SH",32792674
"20100630","600539.SH",78859425.74
"20100630","600546.SH",3763260206
"20100630","600552.SH",131798142.72
"20100630","600555.SH",2009337.24
"20100630","600556.SH",-3095852.6
"20100630","600566.SH",66958687.22
"20100630","600568.SH",144956992.44
"20100630","600576.SH",186216267.82
"20100630","600579.SH",97640191.2
"20100630","600581.SH",2075221898.92
"20100630","600593.SH",59323359.07
"20100630","600601.SH",618933336.26
"20100630","600602.SH",105506351.83
"20100630","600604.SH",2528987.12
"20100630","600605.SH",42165583.04
"20100630","600606.SH",497633216.59
"20100630","600608.SH",107422775.64
"20100630","600609.SH",520722489.82
"20100630","600610.SH",11818534.04
"20100630","600611.SH",847169018.98
"20100630","600612.SH",997100397.94
"20100630","600613.SH",67979873.21
"20100630","600614.SH",212789390.85
"20100630","600615.SH",17853285.63
"20100630","600616.SH",513860514.5
"20100630","600617.SH",6175817.82
"20100630","600618.SH",337807627.92
"20100630","600619.SH",917367850.41
"20100630","600620.SH",63499973.56
"20100630","600621.SH",197940121.45
"20100630","600622.SH",178021963.12
"20100630","600623.SH",1437825072.2
"20100630","600629.SH",246430760.89
"20100630","600633.SH",72816901.12
"20100630","600643.SH",57219652.06
"20100630","600644.SH",326793979.64
"20100630","600651.SH",340488476.05
"20100630","600652.SH",754595534.16
"20100630","600653.SH",381193445.25
"20100630","600654.SH",206327560.25
"20100630","600655.SH",1488354214.88
"20100630","600662.SH",331993918.56
"20100630","600671.SH",96409279.86
"20100630","600673.SH",620069424.03
"20100630","600675.SH",1317009301.33
"20100630","600678.SH",33621424.58
"20100630","600679.SH",107540584.86
"20100630","600681.SH",6347616.2
"20100630","600683.SH",151135805.2
"20100630","600691.SH",3677523.47
"20100630","600699.SH",-14686215.08
"20100630","600700.SH",3534346.73
"20100630","600701.SH",292274730.82
"20100630","600704.SH",2130967308.81
"20100630","600706.SH",19505524.75
"20100630","600707.SH",115296927.32
"20100630","600708.SH",439035276.48
"20100630","600713.SH",994832968.74
"20100630","600714.SH",186846106.61
"20100630","600715.SH",3196604.76
"20100630","600716.SH",521864695.44
"20100630","600721.SH",24493594.7
"20100630","600722.SH",11034124.76
"20100630","600725.SH",751469202.56
"20100630","600727.SH",-56849406.43
"20100630","600733.SH",52308918.11
"20100630","600737.SH",840256492.03
"20100630","600749.SH",60583910.27
"20100630","600753.SH",933000.9
"20100630","600757.SH",19401776.65
"20100630","600760.SH",233714778.19
"20100630","600766.SH",24218743.48
"20100630","600771.SH",68811768.14
"20100630","600777.SH",79518024.41
"20100630","600779.SH",1230991905.2
"20100630","600783.SH",55688370.77
"20100630","600790.SH",169383175.26
"20100630","600793.SH",35206938.89
"20100630","600802.SH",142439582.83
"20100630","600806.SH",457993263.29
"20100630","600813.SH",-1787464.09
"20100630","600817.SH",4813373.02
"20100630","600821.SH",86529278.29
"20100630","600828.SH",377584077.25
"20100630","600831.SH",395100130.98
"20100630","600848.SH",199511798.4
"20100630","600852.SH",7515175.2
"20100630","600856.SH",60832329.71
"20100630","600858.SH",1287876909.26
"20100630","600861.SH",355922011.17
"20100630","600862.SH",207082629.19
"20100630","600866.SH",648688713.28
"20100630","600870.SH",592855442.13
"20100630","600871.SH",1329537000
"20100630","600876.SH",217794668.56
"20100630","600882.SH",113016429.31
"20100630","600889.SH",137367356.75
"20100630","600891.SH",89220112.08
"20100630","600892.SH",10779900.83
"20100630","600896.SH",111135510.8
"20100630","600962.SH",141170756.43
"20100630","600965.SH",50895788.05
"20100630","600978.SH",668129781.48
